Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2023,1,el Raval,1494,1
2023,1,el Raval,665,2
2023,1,el Raval,61,3
2023,1,el Raval,130,4
2023,1,el Raval,86,5
2023,1,el Raval,83,6
2023,1,el Raval,84,7
2023,1,el Raval,113,8
2023,1,el Raval,154,9
2023,1,el Raval,212,10
2023,1,el Raval,349,11
2023,1,el Raval,10,12
2023,1,el Raval,70,13
2023,1,el Raval,38,14
2023,1,el Raval,48,15
2023,1,el Raval,43,16
2023,1,el Raval,68,17
2023,1,el Raval,122,18
2023,1,el Raval,34,19
2023,1,el Raval,14,20
2023,1,el Raval,15,21
2023,1,el Raval,5,22
2023,1,el Raval,21,23
2023,1,el Raval,6,24
2023,1,el Raval,20,25
2023,1,el Raval,35,26
2023,1,el Raval,35,27
2023,1,el Raval,22,28
2023,1,el Raval,25,29
2023,1,el Raval,18,30
2023,1,el Raval,130,31
2023,1,el Raval,51,32
2023,1,el Raval,40,33
2023,1,el Raval,..,34
2023,1,el Raval,50,35
2023,1,el Raval,..,36
2023,1,el Raval,32,37
2023,1,el Raval,26,38
2023,1,el Raval,8,39
2023,1,el Raval,..,40
2023,1,el Raval,9,41
2023,1,el Raval,20,43
2023,1,el Raval,30,44
2023,1,el Raval,46,45
2023,1,el Raval,14,46
2023,1,el Raval,..,47
2023,1,el Raval,17,48
2023,1,el Raval,..,49
2023,1,el Raval,41,50
2023,1,el Raval,30,51
2023,1,el Raval,33,52
2023,1,el Raval,8,53
2023,1,el Raval,6,54
2023,1,el Raval,7,55
2023,1,el Raval,19,57
2023,1,el Raval,18,59
2023,1,el Raval,51,60
2023,1,el Raval,32,61
2023,1,el Raval,16,62
2023,1,el Raval,28,63
2023,1,el Raval,80,64
2023,1,el Raval,22,65
2023,1,el Raval,32,66
2023,1,el Raval,7,67
2023,1,el Raval,57,68
2023,1,el Raval,6,69
2023,1,el Raval,86,70
2023,1,el Raval,16,71
2023,1,el Raval,24,72
2023,1,el Raval,32,73
2023,2,el Barri Gòtic,426,1
2023,2,el Barri Gòtic,317,2
2023,2,el Barri Gòtic,69,3
2023,2,el Barri Gòtic,142,4
2023,2,el Barri Gòtic,64,5
2023,2,el Barri Gòtic,72,6
2023,2,el Barri Gòtic,79,7
2023,2,el Barri Gòtic,84,8
2023,2,el Barri Gòtic,56,9
2023,2,el Barri Gòtic,86,10
2023,2,el Barri Gòtic,132,11
2023,2,el Barri Gòtic,9,12
2023,2,el Barri Gòtic,19,13
2023,2,el Barri Gòtic,..,14
2023,2,el Barri Gòtic,19,15
2023,2,el Barri Gòtic,13,16
2023,2,el Barri Gòtic,28,17
2023,2,el Barri Gòtic,48,18
2023,2,el Barri Gòtic,21,19
2023,2,el Barri Gòtic,19,20
2023,2,el Barri Gòtic,13,21
2023,2,el Barri Gòtic,..,22
2023,2,el Barri Gòtic,14,23
2023,2,el Barri Gòtic,13,24
2023,2,el Barri Gòtic,9,25
2023,2,el Barri Gòtic,23,26
2023,2,el Barri Gòtic,31,27
2023,2,el Barri Gòtic,14,28
2023,2,el Barri Gòtic,9,29
2023,2,el Barri Gòtic,5,30
2023,2,el Barri Gòtic,64,31
2023,2,el Barri Gòtic,52,32
2023,2,el Barri Gòtic,15,33
2023,2,el Barri Gòtic,..,34
2023,2,el Barri Gòtic,14,35
2023,2,el Barri Gòtic,..,36
2023,2,el Barri Gòtic,40,37
2023,2,el Barri Gòtic,8,38
2023,2,el Barri Gòtic,..,39
2023,2,el Barri Gòtic,..,40
2023,2,el Barri Gòtic,..,41
2023,2,el Barri Gòtic,33,43
2023,2,el Barri Gòtic,19,44
2023,2,el Barri Gòtic,29,45
2023,2,el Barri Gòtic,20,46
2023,2,el Barri Gòtic,..,47
2023,2,el Barri Gòtic,13,48
2023,2,el Barri Gòtic,10,50
2023,2,el Barri Gòtic,13,51
2023,2,el Barri Gòtic,8,52
2023,2,el Barri Gòtic,5,53
2023,2,el Barri Gòtic,..,54
2023,2,el Barri Gòtic,8,55
2023,2,el Barri Gòtic,8,57
2023,2,el Barri Gòtic,9,59
2023,2,el Barri Gòtic,28,60
2023,2,el Barri Gòtic,16,61
2023,2,el Barri Gòtic,11,62
2023,2,el Barri Gòtic,17,63
2023,2,el Barri Gòtic,44,64
2023,2,el Barri Gòtic,17,65
2023,2,el Barri Gòtic,24,66
2023,2,el Barri Gòtic,6,67
2023,2,el Barri Gòtic,33,68
2023,2,el Barri Gòtic,..,69
2023,2,el Barri Gòtic,64,70
2023,2,el Barri Gòtic,11,71
2023,2,el Barri Gòtic,18,72
2023,2,el Barri Gòtic,15,73
2023,3,la Barceloneta,59,1
2023,3,la Barceloneta,96,2
2023,3,la Barceloneta,334,3
2023,3,la Barceloneta,40,4
2023,3,la Barceloneta,43,5
2023,3,la Barceloneta,42,6
2023,3,la Barceloneta,26,7
2023,3,la Barceloneta,32,8
2023,3,la Barceloneta,24,9
2023,3,la Barceloneta,38,10
2023,3,la Barceloneta,43,11
2023,3,la Barceloneta,..,12
2023,3,la Barceloneta,8,13
2023,3,la Barceloneta,..,14
2023,3,la Barceloneta,12,15
2023,3,la Barceloneta,8,16
2023,3,la Barceloneta,6,17
2023,3,la Barceloneta,30,18
2023,3,la Barceloneta,16,19
2023,3,la Barceloneta,7,20
2023,3,la Barceloneta,..,21
2023,3,la Barceloneta,6,23
2023,3,la Barceloneta,..,24
2023,3,la Barceloneta,..,25
2023,3,la Barceloneta,8,26
2023,3,la Barceloneta,9,27
2023,3,la Barceloneta,8,28
2023,3,la Barceloneta,8,29
2023,3,la Barceloneta,..,30
2023,3,la Barceloneta,29,31
2023,3,la Barceloneta,30,32
2023,3,la Barceloneta,8,33
2023,3,la Barceloneta,..,34
2023,3,la Barceloneta,..,35
2023,3,la Barceloneta,..,36
2023,3,la Barceloneta,14,37
2023,3,la Barceloneta,..,40
2023,3,la Barceloneta,..,41
2023,3,la Barceloneta,..,43
2023,3,la Barceloneta,..,44
2023,3,la Barceloneta,11,45
2023,3,la Barceloneta,..,46
2023,3,la Barceloneta,..,47
2023,3,la Barceloneta,..,48
2023,3,la Barceloneta,..,49
2023,3,la Barceloneta,..,50
2023,3,la Barceloneta,..,51
2023,3,la Barceloneta,13,52
2023,3,la Barceloneta,8,53
2023,3,la Barceloneta,..,55
2023,3,la Barceloneta,5,57
2023,3,la Barceloneta,..,58
2023,3,la Barceloneta,14,59
2023,3,la Barceloneta,21,60
2023,3,la Barceloneta,6,61
2023,3,la Barceloneta,9,62
2023,3,la Barceloneta,11,63
2023,3,la Barceloneta,16,64
2023,3,la Barceloneta,19,65
2023,3,la Barceloneta,29,66
2023,3,la Barceloneta,9,67
2023,3,la Barceloneta,48,68
2023,3,la Barceloneta,11,69
2023,3,la Barceloneta,37,70
2023,3,la Barceloneta,7,71
2023,3,la Barceloneta,13,72
2023,3,la Barceloneta,19,73
2023,4,"Sant Pere, Santa Caterina i la Ribera",132,1
2023,4,"Sant Pere, Santa Caterina i la Ribera",150,2
2023,4,"Sant Pere, Santa Caterina i la Ribera",65,3
2023,4,"Sant Pere, Santa Caterina i la Ribera",280,4
2023,4,"Sant Pere, Santa Caterina i la Ribera",84,5
2023,4,"Sant Pere, Santa Caterina i la Ribera",62,6
2023,4,"Sant Pere, Santa Caterina i la Ribera",99,7
2023,4,"Sant Pere, Santa Caterina i la Ribera",46,8
2023,4,"Sant Pere, Santa Caterina i la Ribera",66,9
2023,4,"Sant Pere, Santa Caterina i la Ribera",71,10
2023,4,"Sant Pere, Santa Caterina i la Ribera",65,11
2023,4,"Sant Pere, Santa Caterina i la Ribera",7,12
2023,4,"Sant Pere, Santa Caterina i la Ribera",15,13
2023,4,"Sant Pere, Santa Caterina i la Ribera",13,14
2023,4,"Sant Pere, Santa Caterina i la Ribera",25,15
2023,4,"Sant Pere, Santa Caterina i la Ribera",10,16
2023,4,"Sant Pere, Santa Caterina i la Ribera",18,17
2023,4,"Sant Pere, Santa Caterina i la Ribera",38,18
2023,4,"Sant Pere, Santa Caterina i la Ribera",14,19
2023,4,"Sant Pere, Santa Caterina i la Ribera",12,20
2023,4,"Sant Pere, Santa Caterina i la Ribera",5,21
2023,4,"Sant Pere, Santa Caterina i la Ribera",11,22
2023,4,"Sant Pere, Santa Caterina i la Ribera",17,23
2023,4,"Sant Pere, Santa Caterina i la Ribera",..,24
2023,4,"Sant Pere, Santa Caterina i la Ribera",12,25
2023,4,"Sant Pere, Santa Caterina i la Ribera",35,26
2023,4,"Sant Pere, Santa Caterina i la Ribera",19,27
2023,4,"Sant Pere, Santa Caterina i la Ribera",13,28
2023,4,"Sant Pere, Santa Caterina i la Ribera",6,29
2023,4,"Sant Pere, Santa Caterina i la Ribera",5,30
2023,4,"Sant Pere, Santa Caterina i la Ribera",53,31
2023,4,"Sant Pere, Santa Caterina i la Ribera",53,32
2023,4,"Sant Pere, Santa Caterina i la Ribera",26,33
2023,4,"Sant Pere, Santa Caterina i la Ribera",10,34
2023,4,"Sant Pere, Santa Caterina i la Ribera",19,35
2023,4,"Sant Pere, Santa Caterina i la Ribera",..,36
2023,4,"Sant Pere, Santa Caterina i la Ribera",25,37
2023,4,"Sant Pere, Santa Caterina i la Ribera",14,38
2023,4,"Sant Pere, Santa Caterina i la Ribera",..,39
2023,4,"Sant Pere, Santa Caterina i la Ribera",..,40
2023,4,"Sant Pere, Santa Caterina i la Ribera",9,41
2023,4,"Sant Pere, Santa Caterina i la Ribera",20,43
2023,4,"Sant Pere, Santa Caterina i la Ribera",13,44
2023,4,"Sant Pere, Santa Caterina i la Ribera",6,45
2023,4,"Sant Pere, Santa Caterina i la Ribera",..,46
2023,4,"Sant Pere, Santa Caterina i la Ribera",..,48
2023,4,"Sant Pere, Santa Caterina i la Ribera",..,49
2023,4,"Sant Pere, Santa Caterina i la Ribera",8,50
2023,4,"Sant Pere, Santa Caterina i la Ribera",17,51
2023,4,"Sant Pere, Santa Caterina i la Ribera",15,52
2023,4,"Sant Pere, Santa Caterina i la Ribera",7,53
2023,4,"Sant Pere, Santa Caterina i la Ribera",..,55
2023,4,"Sant Pere, Santa Caterina i la Ribera",7,57
2023,4,"Sant Pere, Santa Caterina i la Ribera",..,58
2023,4,"Sant Pere, Santa Caterina i la Ribera",..,59
2023,4,"Sant Pere, Santa Caterina i la Ribera",28,60
2023,4,"Sant Pere, Santa Caterina i la Ribera",16,61
2023,4,"Sant Pere, Santa Caterina i la Ribera",18,62
2023,4,"Sant Pere, Santa Caterina i la Ribera",15,63
2023,4,"Sant Pere, Santa Caterina i la Ribera",54,64
2023,4,"Sant Pere, Santa Caterina i la Ribera",24,65
2023,4,"Sant Pere, Santa Caterina i la Ribera",45,66
2023,4,"Sant Pere, Santa Caterina i la Ribera",20,67
2023,4,"Sant Pere, Santa Caterina i la Ribera",57,68
2023,4,"Sant Pere, Santa Caterina i la Ribera",11,69
2023,4,"Sant Pere, Santa Caterina i la Ribera",17,70
2023,4,"Sant Pere, Santa Caterina i la Ribera",14,71
2023,4,"Sant Pere, Santa Caterina i la Ribera",20,72
2023,4,"Sant Pere, Santa Caterina i la Ribera",11,73
2023,5,el Fort Pienc,91,1
2023,5,el Fort Pienc,43,2
2023,5,el Fort Pienc,35,3
2023,5,el Fort Pienc,67,4
2023,5,el Fort Pienc,463,5
2023,5,el Fort Pienc,209,6
2023,5,el Fort Pienc,142,7
2023,5,el Fort Pienc,88,8
2023,5,el Fort Pienc,85,9
2023,5,el Fort Pienc,52,10
2023,5,el Fort Pienc,53,11
2023,5,el Fort Pienc,5,12
2023,5,el Fort Pienc,26,13
2023,5,el Fort Pienc,21,14
2023,5,el Fort Pienc,22,15
2023,5,el Fort Pienc,9,16
2023,5,el Fort Pienc,23,17
2023,5,el Fort Pienc,56,18
2023,5,el Fort Pienc,38,19
2023,5,el Fort Pienc,11,20
2023,5,el Fort Pienc,..,21
2023,5,el Fort Pienc,..,22
2023,5,el Fort Pienc,14,23
2023,5,el Fort Pienc,13,24
2023,5,el Fort Pienc,19,25
2023,5,el Fort Pienc,43,26
2023,5,el Fort Pienc,27,27
2023,5,el Fort Pienc,29,28
2023,5,el Fort Pienc,..,29
2023,5,el Fort Pienc,13,30
2023,5,el Fort Pienc,51,31
2023,5,el Fort Pienc,64,32
2023,5,el Fort Pienc,50,33
2023,5,el Fort Pienc,7,34
2023,5,el Fort Pienc,48,35
2023,5,el Fort Pienc,5,36
2023,5,el Fort Pienc,34,37
2023,5,el Fort Pienc,13,38
2023,5,el Fort Pienc,..,39
2023,5,el Fort Pienc,5,40
2023,5,el Fort Pienc,26,43
2023,5,el Fort Pienc,26,44
2023,5,el Fort Pienc,31,45
2023,5,el Fort Pienc,20,46
2023,5,el Fort Pienc,14,48
2023,5,el Fort Pienc,..,49
2023,5,el Fort Pienc,10,50
2023,5,el Fort Pienc,10,51
2023,5,el Fort Pienc,21,52
2023,5,el Fort Pienc,7,53
2023,5,el Fort Pienc,9,55
2023,5,el Fort Pienc,12,57
2023,5,el Fort Pienc,14,59
2023,5,el Fort Pienc,35,60
2023,5,el Fort Pienc,45,61
2023,5,el Fort Pienc,26,62
2023,5,el Fort Pienc,24,63
2023,5,el Fort Pienc,110,64
2023,5,el Fort Pienc,55,65
2023,5,el Fort Pienc,92,66
2023,5,el Fort Pienc,16,67
2023,5,el Fort Pienc,50,68
2023,5,el Fort Pienc,17,69
2023,5,el Fort Pienc,28,70
2023,5,el Fort Pienc,34,71
2023,5,el Fort Pienc,30,72
2023,5,el Fort Pienc,28,73
2023,6,la Sagrada Família,66,1
2023,6,la Sagrada Família,40,2
2023,6,la Sagrada Família,42,3
2023,6,la Sagrada Família,70,4
2023,6,la Sagrada Família,197,5
2023,6,la Sagrada Família,664,6
2023,6,la Sagrada Família,145,7
2023,6,la Sagrada Família,82,8
2023,6,la Sagrada Família,99,9
2023,6,la Sagrada Família,66,10
2023,6,la Sagrada Família,69,11
2023,6,la Sagrada Família,6,12
2023,6,la Sagrada Família,25,13
2023,6,la Sagrada Família,8,14
2023,6,la Sagrada Família,19,15
2023,6,la Sagrada Família,18,16
2023,6,la Sagrada Família,35,17
2023,6,la Sagrada Família,55,18
2023,6,la Sagrada Família,42,19
2023,6,la Sagrada Família,17,20
2023,6,la Sagrada Família,..,21
2023,6,la Sagrada Família,5,23
2023,6,la Sagrada Família,7,24
2023,6,la Sagrada Família,20,25
2023,6,la Sagrada Família,38,26
2023,6,la Sagrada Família,44,27
2023,6,la Sagrada Família,17,28
2023,6,la Sagrada Família,22,29
2023,6,la Sagrada Família,39,30
2023,6,la Sagrada Família,107,31
2023,6,la Sagrada Família,135,32
2023,6,la Sagrada Família,135,33
2023,6,la Sagrada Família,17,34
2023,6,la Sagrada Família,105,35
2023,6,la Sagrada Família,14,36
2023,6,la Sagrada Família,51,37
2023,6,la Sagrada Família,11,38
2023,6,la Sagrada Família,11,39
2023,6,la Sagrada Família,..,40
2023,6,la Sagrada Família,6,41
2023,6,la Sagrada Família,49,43
2023,6,la Sagrada Família,39,44
2023,6,la Sagrada Família,31,45
2023,6,la Sagrada Família,30,46
2023,6,la Sagrada Família,11,48
2023,6,la Sagrada Família,..,49
2023,6,la Sagrada Família,12,50
2023,6,la Sagrada Família,16,51
2023,6,la Sagrada Família,31,52
2023,6,la Sagrada Família,12,53
2023,6,la Sagrada Família,17,55
2023,6,la Sagrada Família,..,56
2023,6,la Sagrada Família,11,57
2023,6,la Sagrada Família,..,58
2023,6,la Sagrada Família,5,59
2023,6,la Sagrada Família,46,60
2023,6,la Sagrada Família,66,61
2023,6,la Sagrada Família,32,62
2023,6,la Sagrada Família,68,63
2023,6,la Sagrada Família,221,64
2023,6,la Sagrada Família,101,65
2023,6,la Sagrada Família,34,66
2023,6,la Sagrada Família,7,67
2023,6,la Sagrada Família,62,68
2023,6,la Sagrada Família,20,69
2023,6,la Sagrada Família,41,70
2023,6,la Sagrada Família,22,71
2023,6,la Sagrada Família,40,72
2023,6,la Sagrada Família,53,73
2023,7,la Dreta de l'Eixample,61,1
2023,7,la Dreta de l'Eixample,50,2
2023,7,la Dreta de l'Eixample,39,3
2023,7,la Dreta de l'Eixample,100,4
2023,7,la Dreta de l'Eixample,176,5
2023,7,la Dreta de l'Eixample,151,6
2023,7,la Dreta de l'Eixample,541,7
2023,7,la Dreta de l'Eixample,188,8
2023,7,la Dreta de l'Eixample,129,9
2023,7,la Dreta de l'Eixample,70,10
2023,7,la Dreta de l'Eixample,34,11
2023,7,la Dreta de l'Eixample,16,13
2023,7,la Dreta de l'Eixample,5,14
2023,7,la Dreta de l'Eixample,21,15
2023,7,la Dreta de l'Eixample,11,16
2023,7,la Dreta de l'Eixample,21,17
2023,7,la Dreta de l'Eixample,28,18
2023,7,la Dreta de l'Eixample,64,19
2023,7,la Dreta de l'Eixample,23,20
2023,7,la Dreta de l'Eixample,16,21
2023,7,la Dreta de l'Eixample,..,22
2023,7,la Dreta de l'Eixample,33,23
2023,7,la Dreta de l'Eixample,24,24
2023,7,la Dreta de l'Eixample,55,25
2023,7,la Dreta de l'Eixample,103,26
2023,7,la Dreta de l'Eixample,64,27
2023,7,la Dreta de l'Eixample,28,28
2023,7,la Dreta de l'Eixample,5,29
2023,7,la Dreta de l'Eixample,29,30
2023,7,la Dreta de l'Eixample,168,31
2023,7,la Dreta de l'Eixample,127,32
2023,7,la Dreta de l'Eixample,45,33
2023,7,la Dreta de l'Eixample,13,34
2023,7,la Dreta de l'Eixample,57,35
2023,7,la Dreta de l'Eixample,..,36
2023,7,la Dreta de l'Eixample,10,37
2023,7,la Dreta de l'Eixample,7,38
2023,7,la Dreta de l'Eixample,7,39
2023,7,la Dreta de l'Eixample,..,40
2023,7,la Dreta de l'Eixample,23,43
2023,7,la Dreta de l'Eixample,12,44
2023,7,la Dreta de l'Eixample,8,45
2023,7,la Dreta de l'Eixample,..,46
2023,7,la Dreta de l'Eixample,..,48
2023,7,la Dreta de l'Eixample,9,50
2023,7,la Dreta de l'Eixample,9,51
2023,7,la Dreta de l'Eixample,20,52
2023,7,la Dreta de l'Eixample,8,53
2023,7,la Dreta de l'Eixample,..,55
2023,7,la Dreta de l'Eixample,..,57
2023,7,la Dreta de l'Eixample,..,58
2023,7,la Dreta de l'Eixample,11,59
2023,7,la Dreta de l'Eixample,27,60
2023,7,la Dreta de l'Eixample,30,61
2023,7,la Dreta de l'Eixample,14,62
2023,7,la Dreta de l'Eixample,21,63
2023,7,la Dreta de l'Eixample,72,64
2023,7,la Dreta de l'Eixample,35,65
2023,7,la Dreta de l'Eixample,31,66
2023,7,la Dreta de l'Eixample,12,67
2023,7,la Dreta de l'Eixample,62,68
2023,7,la Dreta de l'Eixample,19,69
2023,7,la Dreta de l'Eixample,8,70
2023,7,la Dreta de l'Eixample,14,71
2023,7,la Dreta de l'Eixample,16,72
2023,7,la Dreta de l'Eixample,25,73
2023,8,l'Antiga Esquerra de l'Eixample,122,1
2023,8,l'Antiga Esquerra de l'Eixample,48,2
2023,8,l'Antiga Esquerra de l'Eixample,21,3
2023,8,l'Antiga Esquerra de l'Eixample,58,4
2023,8,l'Antiga Esquerra de l'Eixample,78,5
2023,8,l'Antiga Esquerra de l'Eixample,94,6
2023,8,l'Antiga Esquerra de l'Eixample,143,7
2023,8,l'Antiga Esquerra de l'Eixample,488,8
2023,8,l'Antiga Esquerra de l'Eixample,268,9
2023,8,l'Antiga Esquerra de l'Eixample,133,10
2023,8,l'Antiga Esquerra de l'Eixample,55,11
2023,8,l'Antiga Esquerra de l'Eixample,..,12
2023,8,l'Antiga Esquerra de l'Eixample,17,13
2023,8,l'Antiga Esquerra de l'Eixample,13,14
2023,8,l'Antiga Esquerra de l'Eixample,30,15
2023,8,l'Antiga Esquerra de l'Eixample,28,16
2023,8,l'Antiga Esquerra de l'Eixample,31,17
2023,8,l'Antiga Esquerra de l'Eixample,75,18
2023,8,l'Antiga Esquerra de l'Eixample,97,19
2023,8,l'Antiga Esquerra de l'Eixample,16,20
2023,8,l'Antiga Esquerra de l'Eixample,16,21
2023,8,l'Antiga Esquerra de l'Eixample,..,22
2023,8,l'Antiga Esquerra de l'Eixample,36,23
2023,8,l'Antiga Esquerra de l'Eixample,26,24
2023,8,l'Antiga Esquerra de l'Eixample,44,25
2023,8,l'Antiga Esquerra de l'Eixample,155,26
2023,8,l'Antiga Esquerra de l'Eixample,47,27
2023,8,l'Antiga Esquerra de l'Eixample,30,28
2023,8,l'Antiga Esquerra de l'Eixample,6,29
2023,8,l'Antiga Esquerra de l'Eixample,15,30
2023,8,l'Antiga Esquerra de l'Eixample,107,31
2023,8,l'Antiga Esquerra de l'Eixample,49,32
2023,8,l'Antiga Esquerra de l'Eixample,39,33
2023,8,l'Antiga Esquerra de l'Eixample,8,34
2023,8,l'Antiga Esquerra de l'Eixample,36,35
2023,8,l'Antiga Esquerra de l'Eixample,17,36
2023,8,l'Antiga Esquerra de l'Eixample,13,37
2023,8,l'Antiga Esquerra de l'Eixample,11,38
2023,8,l'Antiga Esquerra de l'Eixample,8,39
2023,8,l'Antiga Esquerra de l'Eixample,7,40
2023,8,l'Antiga Esquerra de l'Eixample,..,41
2023,8,l'Antiga Esquerra de l'Eixample,..,42
2023,8,l'Antiga Esquerra de l'Eixample,31,43
2023,8,l'Antiga Esquerra de l'Eixample,15,44
2023,8,l'Antiga Esquerra de l'Eixample,18,45
2023,8,l'Antiga Esquerra de l'Eixample,9,46
2023,8,l'Antiga Esquerra de l'Eixample,6,48
2023,8,l'Antiga Esquerra de l'Eixample,..,49
2023,8,l'Antiga Esquerra de l'Eixample,7,50
2023,8,l'Antiga Esquerra de l'Eixample,..,51
2023,8,l'Antiga Esquerra de l'Eixample,16,52
2023,8,l'Antiga Esquerra de l'Eixample,..,53
2023,8,l'Antiga Esquerra de l'Eixample,..,56
2023,8,l'Antiga Esquerra de l'Eixample,6,57
2023,8,l'Antiga Esquerra de l'Eixample,7,59
2023,8,l'Antiga Esquerra de l'Eixample,31,60
2023,8,l'Antiga Esquerra de l'Eixample,28,61
2023,8,l'Antiga Esquerra de l'Eixample,5,62
2023,8,l'Antiga Esquerra de l'Eixample,18,63
2023,8,l'Antiga Esquerra de l'Eixample,70,64
2023,8,l'Antiga Esquerra de l'Eixample,30,65
2023,8,l'Antiga Esquerra de l'Eixample,24,66
2023,8,l'Antiga Esquerra de l'Eixample,13,67
2023,8,l'Antiga Esquerra de l'Eixample,50,68
2023,8,l'Antiga Esquerra de l'Eixample,6,69
2023,8,l'Antiga Esquerra de l'Eixample,13,70
2023,8,l'Antiga Esquerra de l'Eixample,17,71
2023,8,l'Antiga Esquerra de l'Eixample,34,72
2023,8,l'Antiga Esquerra de l'Eixample,11,73
2023,9,la Nova Esquerra de l'Eixample,96,1
2023,9,la Nova Esquerra de l'Eixample,69,2
2023,9,la Nova Esquerra de l'Eixample,29,3
2023,9,la Nova Esquerra de l'Eixample,45,4
2023,9,la Nova Esquerra de l'Eixample,117,5
2023,9,la Nova Esquerra de l'Eixample,126,6
2023,9,la Nova Esquerra de l'Eixample,115,7
2023,9,la Nova Esquerra de l'Eixample,222,8
2023,9,la Nova Esquerra de l'Eixample,775,9
2023,9,la Nova Esquerra de l'Eixample,202,10
2023,9,la Nova Esquerra de l'Eixample,112,11
2023,9,la Nova Esquerra de l'Eixample,20,12
2023,9,la Nova Esquerra de l'Eixample,42,13
2023,9,la Nova Esquerra de l'Eixample,50,14
2023,9,la Nova Esquerra de l'Eixample,77,15
2023,9,la Nova Esquerra de l'Eixample,41,16
2023,9,la Nova Esquerra de l'Eixample,59,17
2023,9,la Nova Esquerra de l'Eixample,164,18
2023,9,la Nova Esquerra de l'Eixample,167,19
2023,9,la Nova Esquerra de l'Eixample,32,20
2023,9,la Nova Esquerra de l'Eixample,22,21
2023,9,la Nova Esquerra de l'Eixample,5,22
2023,9,la Nova Esquerra de l'Eixample,23,23
2023,9,la Nova Esquerra de l'Eixample,18,24
2023,9,la Nova Esquerra de l'Eixample,38,25
2023,9,la Nova Esquerra de l'Eixample,80,26
2023,9,la Nova Esquerra de l'Eixample,36,27
2023,9,la Nova Esquerra de l'Eixample,18,28
2023,9,la Nova Esquerra de l'Eixample,10,29
2023,9,la Nova Esquerra de l'Eixample,17,30
2023,9,la Nova Esquerra de l'Eixample,109,31
2023,9,la Nova Esquerra de l'Eixample,51,32
2023,9,la Nova Esquerra de l'Eixample,33,33
2023,9,la Nova Esquerra de l'Eixample,5,34
2023,9,la Nova Esquerra de l'Eixample,46,35
2023,9,la Nova Esquerra de l'Eixample,8,36
2023,9,la Nova Esquerra de l'Eixample,28,37
2023,9,la Nova Esquerra de l'Eixample,6,38
2023,9,la Nova Esquerra de l'Eixample,9,39
2023,9,la Nova Esquerra de l'Eixample,7,40
2023,9,la Nova Esquerra de l'Eixample,6,41
2023,9,la Nova Esquerra de l'Eixample,..,42
2023,9,la Nova Esquerra de l'Eixample,23,43
2023,9,la Nova Esquerra de l'Eixample,27,44
2023,9,la Nova Esquerra de l'Eixample,12,45
2023,9,la Nova Esquerra de l'Eixample,11,46
2023,9,la Nova Esquerra de l'Eixample,13,48
2023,9,la Nova Esquerra de l'Eixample,..,49
2023,9,la Nova Esquerra de l'Eixample,9,50
2023,9,la Nova Esquerra de l'Eixample,5,51
2023,9,la Nova Esquerra de l'Eixample,16,52
2023,9,la Nova Esquerra de l'Eixample,6,53
2023,9,la Nova Esquerra de l'Eixample,..,54
2023,9,la Nova Esquerra de l'Eixample,..,55
2023,9,la Nova Esquerra de l'Eixample,8,57
2023,9,la Nova Esquerra de l'Eixample,12,59
2023,9,la Nova Esquerra de l'Eixample,39,60
2023,9,la Nova Esquerra de l'Eixample,20,61
2023,9,la Nova Esquerra de l'Eixample,12,62
2023,9,la Nova Esquerra de l'Eixample,18,63
2023,9,la Nova Esquerra de l'Eixample,61,64
2023,9,la Nova Esquerra de l'Eixample,37,65
2023,9,la Nova Esquerra de l'Eixample,23,66
2023,9,la Nova Esquerra de l'Eixample,..,67
2023,9,la Nova Esquerra de l'Eixample,28,68
2023,9,la Nova Esquerra de l'Eixample,15,69
2023,9,la Nova Esquerra de l'Eixample,20,70
2023,9,la Nova Esquerra de l'Eixample,15,71
2023,9,la Nova Esquerra de l'Eixample,25,72
2023,9,la Nova Esquerra de l'Eixample,20,73
2023,10,Sant Antoni,240,1
2023,10,Sant Antoni,47,2
2023,10,Sant Antoni,38,3
2023,10,Sant Antoni,54,4
2023,10,Sant Antoni,77,5
2023,10,Sant Antoni,69,6
2023,10,Sant Antoni,56,7
2023,10,Sant Antoni,92,8
2023,10,Sant Antoni,216,9
2023,10,Sant Antoni,482,10
2023,10,Sant Antoni,179,11
2023,10,Sant Antoni,7,12
2023,10,Sant Antoni,57,13
2023,10,Sant Antoni,27,14
2023,10,Sant Antoni,47,15
2023,10,Sant Antoni,24,16
2023,10,Sant Antoni,25,17
2023,10,Sant Antoni,95,18
2023,10,Sant Antoni,60,19
2023,10,Sant Antoni,18,20
2023,10,Sant Antoni,..,21
2023,10,Sant Antoni,11,22
2023,10,Sant Antoni,19,23
2023,10,Sant Antoni,14,24
2023,10,Sant Antoni,20,25
2023,10,Sant Antoni,39,26
2023,10,Sant Antoni,24,27
2023,10,Sant Antoni,12,28
2023,10,Sant Antoni,5,29
2023,10,Sant Antoni,5,30
2023,10,Sant Antoni,63,31
2023,10,Sant Antoni,39,32
2023,10,Sant Antoni,24,33
2023,10,Sant Antoni,5,34
2023,10,Sant Antoni,27,35
2023,10,Sant Antoni,6,36
2023,10,Sant Antoni,25,37
2023,10,Sant Antoni,10,38
2023,10,Sant Antoni,7,39
2023,10,Sant Antoni,..,40
2023,10,Sant Antoni,..,41
2023,10,Sant Antoni,..,42
2023,10,Sant Antoni,21,43
